4.442250636320052308e+02,3.641917076039901531e+02,2.968839238232117737e+02,2.603288538264605450e+02,2.133138972492392043e+02,1.821723609012693430e+02,1.730701714089615280e+02,1.524996789494709901e+02,1.481061368731740515e+02,1.309738581748040076e+02,1.180642868110548136e+02,1.089159593389206435e+02,1.063412795026205799e+02,9.832385873608433258e+01,9.617603375772564789e+01,8.116840820442888571e+01,7.711005395048091771e+01,7.357675588365248132e+01,6.729946369453944044e+01,6.230892125012942984e+01,5.797838602629029481e+01,5.640154438894496280e+01,5.338010272937830081e+01,4.690574407760165343e+01,4.592868788426773108e+01,4.030346917666736317e+01,3.863840287866831602e+01,3.555556044234956659e+01,3.140035157360661699e+01,3.018870055452973133e+01,2.854892218329404230e+01,2.460264522696609291e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.945669971925625532e+02,4.119507169288567638e+02,2.929365014796951527e+02,2.509953858560728577e+02,2.270571937209083444e+02,1.830284170328701521e+02,1.686387293019637639e+02,1.489634366161527623e+02,1.340832582831299646e+02,1.231364813675863417e+02,1.187393443164701523e+02,1.158502044910260338e+02,1.052869185921215660e+02,9.643921389473054262e+01,9.561410675384588842e+01,8.980679123439064426e+01,8.268384896170253739e+01,7.417866726140094613e+01,6.612966485467524080e+01,6.476960012055143068e+01,5.877883259037533747e+01,5.471495343919564647e+01,4.809457432201953253e+01,4.647986328877342288e+01,4.531517939131651218e+01,4.142262521106187023e+01,3.913119897810653214e+01,3.585159333353661992e+01,3.304317102075816592e+01,2.976551237275480233e+01,2.360342857201628419e+01,2.325155536445366877e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.993858064788983029e+02,2.882274212026607643e+02,2.780231778550468675e+02,2.247746767259682770e+02,1.956648853637046841e+02,1.642357052873956320e+02,1.452141025273359105e+02,1.418001496036747824e+02,1.215489724263212707e+02,1.192145424506942533e+02,1.092166262098145921e+02,1.040595296989550462e+02,9.849060620454180537e+01,9.337598416629387543e+01,8.656420321234101323e+01,7.476727592921629650e+01,7.087393507593623099e+01,6.354564237943876037e+01,6.151917252426245142e+01,5.965339160344082359e+01,5.477618080242631748e+01,4.974151632752839447e+01,4.709677909056876643e+01,4.378190037254690026e+01,4.197199367168672524e+01,3.896683230727695957e+01,3.671884605897561471e+01,3.444958282217881163e+01,3.213173249124011477e+01,2.851432695982684606e+01,2.719275327817896581e+01,2.357248395106515915e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.391572286247429702e+02,3.215429516280439088e+02,3.017040314111958992e+02,2.461440849989033950e+02,2.167680555226225749e+02,1.738013693223591360e+02,1.596192613928353694e+02,1.529006361042344224e+02,1.430339149184828216e+02,1.234590317294643711e+02,1.152684630450889216e+02,1.075032941046911787e+02,1.045564851662261816e+02,9.589729618880429030e+01,9.163106409363334137e+01,7.719717577222397153e+01,7.508181168389324966e+01,7.152653507457112880e+01,6.523162811869775624e+01,5.916337121307025626e+01,5.594591201597360453e+01,5.424468652072090435e+01,5.019578964404076515e+01,4.584358293757081526e+01,4.200194516236258124e+01,4.035159026753114375e+01,3.726135865755558285e+01,3.619477592535908173e+01,3.330200435207316900e+01,3.194153375437034370e+01,2.674193462606257299e+01,2.534592445977507680e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.431555253999373463e+02,4.204393928990061795e+02,3.155855234866131127e+02,2.678263352449690160e+02,2.167289406876315354e+02,2.078569266131122504e+02,1.841245132719472224e+02,1.716880527242614392e+02,1.561357338119570102e+02,1.459690733972029193e+02,1.387898219835974487e+02,1.293244745142634429e+02,1.282524592199179949e+02,1.140555573738426034e+02,1.121581449442844018e+02,1.064267370481267108e+02,1.052711050473233030e+02,9.291765487894723208e+01,8.680051957217916936e+01,7.987444222783503278e+01,7.479191350027230101e+01,7.012847121794598593e+01,6.947157912989396777e+01,6.416147918961291907e+01,5.854292408499456002e+01,5.600631308714511647e+01,5.238893685733147265e+01,4.825589469133530685e+01,4.426390257421157770e+01,3.967405785200426749e+01,3.734246650771665088e+01,3.204575296506272508e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.086464307683782522e+02,2.907145280876335960e+02,2.680330279458197538e+02,2.257133426582220750e+02,1.839233690007694406e+02,1.606779733669785628e+02,1.415683452805663478e+02,1.394375729811774818e+02,1.293279282359613944e+02,1.139540011402216351e+02,1.021353231416802743e+02,9.323456745239344912e+01,9.085269324539552827e+01,8.424833046339679754e+01,7.627844767661547110e+01,6.869116798052810680e+01,6.689278075523469624e+01,6.185507741641867341e+01,5.616603935482913812e+01,5.299045697361827933e+01,4.874823015888610200e+01,4.661965975039419163e+01,4.547202325072165507e+01,4.012480067320105093e+01,3.931893804202342579e+01,3.528888737133954123e+01,3.360973383266549774e+01,3.047189962153513676e+01,2.856199335038581566e+01,2.728408350499290691e+01,2.401158166819439188e+01,2.067385082544552333e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.612055985347785736e+02,3.658116869270713210e+02,2.807878223216362130e+02,2.531556568736876898e+02,2.087666004141512417e+02,1.785368636225929038e+02,1.645990996202399117e+02,1.545457350952240461e+02,1.432749257184238445e+02,1.275546228405436437e+02,1.225058890264771918e+02,1.125870759096723361e+02,1.100684698838551441e+02,9.709908197015242592e+01,9.206107091221443284e+01,8.181448043315710095e+01,7.324279619342912895e+01,7.254107643726935351e+01,6.274009863817179422e+01,5.964931909548398892e+01,5.551983373398216770e+01,5.423851340953886080e+01,5.147980169797972394e+01,4.657261460992455682e+01,4.386852944416261124e+01,4.061525674522146545e+01,3.772462441524883303e+01,3.642607182133330213e+01,3.278058681513888217e+01,3.215247482954559644e+01,2.820816940425779507e+01,2.391001167560687790e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.004685097174855741e+02,2.927878752644919018e+02,2.790512817831561279e+02,2.328814231948613838e+02,1.814553865524044909e+02,1.516842492073097333e+02,1.463637530294634530e+02,1.340011503868515774e+02,1.279419905500641761e+02,1.157064639417498455e+02,1.072925991003519357e+02,9.702076932760580519e+01,9.087958884175111507e+01,8.410311741185692824e+01,7.995049718882906120e+01,6.865234607545119161e+01,6.555209642645473878e+01,6.141083447161293662e+01,5.935643667837000947e+01,5.662573655421048358e+01,4.987314197979305419e+01,4.894913076360708715e+01,4.563556505750219827e+01,4.334302347567223279e+01,3.919957550894896769e+01,3.579929136094349928e+01,3.491573545497012532e+01,3.283133685159321402e+01,2.800656451173342987e+01,2.711730333535945192e+01,2.475670612281462724e+01,2.193428616420753485e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.573115518823539674e+02,3.509627208597016761e+02,2.505109659857814108e+02,2.304764133311562375e+02,1.869020217658175511e+02,1.524185548866490763e+02,1.351893643341949769e+02,1.336990124546733227e+02,1.211511727635487858e+02,1.168006829692113797e+02,1.085254746436213367e+02,9.617586757262050412e+01,9.313360562508994178e+01,8.880906607780516993e+01,7.768365947490883627e+01,7.110968863396729489e+01,6.927199884136075525e+01,6.764755925529389913e+01,5.716451358439525876e+01,5.299811887402279353e+01,5.130103848564808544e+01,4.873864275054931738e+01,4.458560700134643184e+01,4.096911573133423445e+01,3.854184320630024274e+01,3.713148267528767832e+01,3.535361153223968955e+01,3.125358107233825322e+01,2.787384407339312276e+01,2.740142126559008418e+01,2.222828706272488830e+01,2.006707755054128839e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.105506954317384611e+02,4.093305768974577745e+02,3.209620805274304303e+02,2.533061851340894464e+02,2.014140838271058556e+02,1.694562606559703681e+02,1.549085992027304428e+02,1.460171184182097193e+02,1.232524871006856699e+02,1.161929429118453356e+02,1.131711658995049987e+02,1.073571642549688363e+02,9.678158235030286960e+01,8.878620181702453351e+01,8.320296914479699524e+01,7.838522105401430906e+01,7.123411028691975844e+01,6.114199483482442332e+01,5.523422669696621767e+01,5.462067034031600343e+01,5.302638797639940549e+01,5.055474639077708332e+01,4.650776179176158820e+01,4.416963531834920786e+01,4.119822941933049520e+01,3.866735287687956202e+01,3.547300331340524338e+01,3.342884327961475321e+01,3.011402131857886744e+01,2.772278970470748760e+01,2.706388875230256730e+01,2.220077873008133906e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.210117403201606976e+02,4.119810091550589846e+02,3.061541879470973981e+02,2.807362977793414416e+02,2.246073447379473293e+02,1.948695495785756293e+02,1.893981424723826592e+02,1.636775954558996204e+02,1.568606845234715479e+02,1.502097203870168016e+02,1.299828239208764558e+02,1.250022011964216944e+02,1.186453762644675578e+02,1.130123294291134215e+02,1.062747170245230848e+02,9.345511408082499827e+01,9.161458385257776627e+01,8.465102845315172431e+01,7.292452334327396102e+01,6.926212500363890001e+01,6.443933877267237165e+01,6.205804966261629119e+01,5.948649410366977719e+01,5.007249064371892189e+01,4.790929430545256906e+01,4.638518039346208610e+01,4.377724325548010853e+01,3.742826798238287012e+01,3.559593595273242528e+01,3.146741723956772674e+01,2.901168705325676811e+01,2.429038174269633288e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.892516912564173026e+02,4.541521826997498579e+02,3.011511646259971258e+02,2.735276933266984543e+02,2.308899696609853152e+02,2.161728323152236158e+02,1.885472715567739783e+02,1.688825163357389840e+02,1.544764080912926829e+02,1.447548023287489798e+02,1.284353825904730115e+02,1.210448223272008192e+02,1.173467463554935790e+02,1.073115140813041961e+02,9.820630254970926387e+01,9.760602583451358782e+01,8.747712575836288806e+01,7.775577917701862418e+01,7.641714285518629879e+01,6.623714024454353932e+01,6.009921582387054428e+01,5.934203685154690078e+01,5.410516480761162228e+01,4.985047381309676950e+01,4.579443476439605831e+01,4.336712490900401917e+01,4.095451298254085515e+01,3.804216682379861680e+01,3.277392655312433334e+01,3.153605841331263804e+01,2.853411030349359834e+01,2.279177473587006730e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.109479797081533547e+02,3.967321319514677498e+02,2.932273755532780797e+02,2.592946468746419555e+02,2.044466408816705609e+02,1.774382170322888044e+02,1.534580984279544680e+02,1.474399055411971631e+02,1.391508825355773524e+02,1.282934576420794031e+02,1.236045899582907879e+02,1.082489467491741806e+02,1.070242778445878571e+02,9.786518862099471505e+01,9.214207410062469705e+01,8.343278685973483277e+01,7.667946004069757748e+01,7.150156599274778557e+01,6.563460997331988267e+01,6.066221845225731357e+01,5.763104583202584053e+01,5.372660730792559747e+01,5.121306247237632903e+01,4.533984002682544912e+01,4.382541389481679062e+01,4.026814066464644526e+01,3.928512718783501612e+01,3.519123371397883204e+01,3.224681085294208316e+01,3.098083781304238471e+01,2.799124510396332965e+01,2.506738599943197698e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.558855909701223368e+02,3.443508495977710595e+02,3.254123398664556248e+02,2.692466130842264533e+02,2.341976378783846258e+02,2.134474263355689629e+02,1.953072697728691196e+02,1.792845787168477898e+02,1.694970911085552245e+02,1.546339409693937341e+02,1.345306692878107810e+02,1.300234804630305518e+02,1.226420928030648980e+02,1.199029340575667106e+02,1.021702676348330954e+02,9.905299571103712708e+01,9.532184783001964945e+01,8.278179484127352339e+01,7.496858027943669356e+01,6.926924980214003824e+01,6.205255588723915139e+01,5.730358177706384026e+01,5.384925743931653841e+01,4.996932769133838548e+01,4.772851568876404826e+01,4.326078636018851853e+01,4.139500040070089426e+01,3.944992831285367174e+01,3.666756500599563395e+01,3.246747626472399872e+01,3.051723788756558520e+01,2.380712859094617428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.674806209348229231e+02,3.566542967217460500e+02,2.824886445329343587e+02,2.472947721400182672e+02,1.985231978887975970e+02,1.682038779974463694e+02,1.556794893145467142e+02,1.468884934749583238e+02,1.251582646908345993e+02,1.208577640829353612e+02,1.176102667386371508e+02,1.100234034813471453e+02,9.727080335947205469e+01,9.001897506221969536e+01,8.486323945832141646e+01,8.257226362038943535e+01,7.108734602556445736e+01,6.180707399844737893e+01,5.758990206882651108e+01,5.637278868634323459e+01,5.513500824311625337e+01,5.222815982536916835e+01,4.765882193182910243e+01,4.532163570244070883e+01,4.296773590814377997e+01,3.791590930283012284e+01,3.647172032379343420e+01,3.562795445626239399e+01,2.944156585089424283e+01,2.684815012379252863e+01,2.449220736967297185e+01,2.139510344509488959e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352567015862672406e+02,4.133004360211736525e+02,3.290024129227459184e+02,2.533717818519342018e+02,2.111819892625228476e+02,1.981976178404347877e+02,1.754326885259752657e+02,1.599263553788591139e+02,1.392320143400960148e+02,1.329292447650006750e+02,1.256621905011602962e+02,1.182453754402188792e+02,1.097479743910580652e+02,1.046310738439383670e+02,9.873108620832920224e+01,9.121119354621677644e+01,8.279957511217233446e+01,7.160709482059961317e+01,6.890748602163749581e+01,6.384677130969276959e+01,6.167334947929315803e+01,5.774273466593828630e+01,5.245302249632465674e+01,4.829358907225235242e+01,4.646210549941340417e+01,4.236109657566380804e+01,4.056471799077841922e+01,3.748799221562784112e+01,3.365507918288616906e+01,3.305179727704194192e+01,2.837871215655583867e+01,2.573803682173828022e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.810726887988444105e+02,3.678695447239657028e+02,3.073523671402576269e+02,2.763988924051469098e+02,2.396514722100471602e+02,2.188073209660910550e+02,2.004506013481654918e+02,1.872525537473192401e+02,1.658079203612778656e+02,1.610213404804678987e+02,1.493472560278379717e+02,1.462516851846382906e+02,1.376906004935111127e+02,1.256339888081081995e+02,1.206817130560513931e+02,1.072272213616447800e+02,1.029424265713241198e+02,1.009011869581575382e+02,9.166566602601646707e+01,8.276313512198218802e+01,8.038439672746916642e+01,7.231038594423118582e+01,6.587911189498569797e+01,6.121280807133825164e+01,5.530388259493775394e+01,5.370578622014412673e+01,5.031644409408713869e+01,4.290737058513057178e+01,3.909533982754857107e+01,3.841386428589529345e+01,3.342715197365045299e+01,3.120558815575075329e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.596609245663581760e+02,4.155260782932751340e+02,3.340049655034125635e+02,2.864664284119234026e+02,2.466938923760433511e+02,2.311421983754456733e+02,2.001997665066752461e+02,1.798944865468997989e+02,1.658093851746171765e+02,1.519813098248155541e+02,1.418561935224545607e+02,1.352455778879732691e+02,1.282032868589945735e+02,1.231661076690680972e+02,1.140263024365110027e+02,1.046105217067011637e+02,9.800073163612789529e+01,9.290287659133565512e+01,8.824055618289047231e+01,8.304176338833350712e+01,7.406565389634968710e+01,6.865151767701154029e+01,6.666824711876775211e+01,6.380849532660324286e+01,5.889665613207936445e+01,5.722478678712391797e+01,5.141724482677922481e+01,4.760643048541192002e+01,4.193649422272934402e+01,3.885518424744858379e+01,3.434251523216325808e+01,3.039024608389395965e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.685158308529215674e+02,4.327012497494123409e+02,2.707826309318408562e+02,2.631571026606733881e+02,1.890525638246294307e+02,1.701678110727046089e+02,1.541608197386132133e+02,1.500393857328942602e+02,1.303775152930950298e+02,1.237847493621097215e+02,1.181864605327774314e+02,1.095375284198525065e+02,9.865454511019417794e+01,9.687947224020423675e+01,8.682672005254987369e+01,8.143515891437840537e+01,7.467592954477686362e+01,6.607982669115135366e+01,6.287201512632457678e+01,5.852658882139882479e+01,5.737203910087866632e+01,5.690742869989570352e+01,5.151070015817457204e+01,4.768407733212368527e+01,4.378735737596799282e+01,4.009587025371639868e+01,3.926418128275132347e+01,3.350098992813544641e+01,3.111962873027296439e+01,2.959035111526906547e+01,2.705071027150732732e+01,2.395345111490360424e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.032162973714408167e+02,2.797272285657583097e+02,2.672780240023653846e+02,2.159310104163856749e+02,1.884222085079877331e+02,1.587375574847308144e+02,1.361124496304683760e+02,1.310343720069275832e+02,1.121376285211909050e+02,1.072664429718972059e+02,1.026399556369946708e+02,9.398624809001179869e+01,8.452355017172328644e+01,8.327251908074083531e+01,7.931398131292750975e+01,6.939100064812242863e+01,6.619040924597217668e+01,5.742172018253355503e+01,5.609902571193033083e+01,5.487297108576486693e+01,5.224400426646893436e+01,4.750845898574497994e+01,4.259140355984594351e+01,4.013877175015642251e+01,3.888723215043621906e+01,3.514510179817674640e+01,3.304216639611270523e+01,3.032559269988043482e+01,2.904141041091418529e+01,2.689739239642958069e+01,2.310852315527272793e+01,2.093591796636745173e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.149609855202085669e+02,3.256565892576282408e+02,2.778909236663592992e+02,2.369592929098799630e+02,1.871322274065104807e+02,1.553578775607321631e+02,1.510079375127064907e+02,1.371342410289876170e+02,1.196992316390924316e+02,1.136608103553643474e+02,1.077553057648549100e+02,1.057465615731219941e+02,1.014328558226538775e+02,9.015822036462152766e+01,8.274329727894631503e+01,7.710094485499514860e+01,6.961425497451806166e+01,6.822744435365940774e+01,6.296264956262477597e+01,5.626075927435460500e+01,5.455536191248029354e+01,5.363394866451110943e+01,5.144199899074951787e+01,4.529819763535279264e+01,4.212358342804220257e+01,4.039232970982250492e+01,3.752100378406266401e+01,3.146080819891714953e+01,2.917511607015797992e+01,2.890687583951397954e+01,2.413021068933701940e+01,2.265707756959172059e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.027892378409115963e+02,3.338519814242699226e+02,2.764079267819427628e+02,2.415538808650534577e+02,1.956864898834184032e+02,1.625217735588029200e+02,1.575593294726127169e+02,1.441712422002994742e+02,1.365764584597652913e+02,1.158342348388563892e+02,1.123066972384536086e+02,1.046883198125989480e+02,1.016614010394270622e+02,8.913025240806928196e+01,8.504941929448645510e+01,7.695654021582737414e+01,7.144437799213523022e+01,6.769029611814350744e+01,6.496385491458393346e+01,5.954929777388280598e+01,5.752125263435058145e+01,5.446451724404739991e+01,5.026624119825658710e+01,4.734883822050161228e+01,4.220341442630277129e+01,3.960445952806720982e+01,3.760262499387592783e+01,3.703208271376513494e+01,3.165662905375588210e+01,3.032093813533539262e+01,2.807201735826118139e+01,2.475130544799617027e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
